num_col_1,num_col_2,num_col_3,num_col_4,num_col_5,num_col_6,num_col_7,num_col_8,cat_col_1,cat_col_2,cat_col_3,cat_col_4,cat_col_5,cat_col_6,text_col_1,text_col_2,text_col_3,text_col_4,datetime_col_1,datetime_col_2
536.8291476983496,593.8328280093083,167.23981833092893,825.004916111452,241.95284356608445,204.30411793221384,896.4184135174881,916.5869324240874,Female,No,Medium,Red,TypeC,Group2,Price is too high for quality.,Delivery was fast and reliable.,Customer support resolved my issue.,Highly recommended.,2021-02-13,2020-04-02
85.86194027261236,553.1611606245824,441.73608384042524,1.2239632217618421,1036.9299955143383,968.9436423517421,612.2694283895587,399.9842817416734,Male,No,High,Blue,TypeC,Group2,Highly recommended.,Not satisfied with the product.,Highly recommended.,Great service and support.,2020-01-16,2020-09-21
223.97898575686287,347.1196285792354,152.7629208136316,576.0614657183515,851.4541398385359,883.773481049486,543.3517860311534,107.6914513518188,Female,No,High,Blue,TypeB,Group2,Customer support resolved my issue.,Customer support resolved my issue.,Will not buy again.,Highly recommended.,2021-11-28,2020-07-30
707.9006847323573,216.7542427024496,175.74413569262856,742.2433985752461,247.43760653225098,207.14018439419132,-2.7592974201163116,385.9585062754711,Male,No,High,Yellow,TypeB,Group1,Will not buy again.,Price is too high for quality.,Not satisfied with the product.,Delivery was fast and reliable.,2022-04-19,2020-08-06
986.9364705514904,989.2392889617362,98.08357831744766,49.42964207187883,477.99473330753506,578.3143283983981,136.24628997489367,735.2119322627983,Male,Yes,Low,Blue,TypeC,Group1,Highly recommended.,"Average quality, okay for price.",Not satisfied with the product.,"Average quality, okay for price.",2022-01-24,2022-09-20
978.2270396901446,420.8463376078408,813.0378342844939,599.7475169951188,667.5311115778848,357.76095631139475,353.9838088859504,119.57715324886564,Female,No,Low,Red,TypeB,Group2,Delivery was fast and reliable.,Not satisfied with the product.,Highly recommended.,Price is too high for quality.,2020-07-10,2021-06-22
291.0657624584859,164.35072307930915,318.2674557607841,589.3707821969604,789.6599624983434,110.83499643525334,674.8624424377919,759.2276945569422,Female,No,High,Yellow,TypeB,Group1,Will not buy again.,Delivery was fast and reliable.,Highly recommended.,Customer support resolved my issue.,2021-02-11,2022-05-22
632.3811048847066,524.7336506794489,543.5505456706466,885.320435071556,958.8654358839101,385.1266412380023,746.2943557304221,519.8298942571089,Male,No,Low,Red,TypeB,Group2,"Average quality, okay for price.",Will not buy again.,Not satisfied with the product.,Customer support resolved my issue.,2020-06-22,2021-05-23
934.9808077637867,97.08609219124517,216.57809215581182,333.1699102132855,463.60616117964355,264.2198010823392,304.6632614582182,915.0627008193519,Female,Yes,Medium,Yellow,TypeC,Group2,Customer support resolved my issue.,Great service and support.,Great service and support.,Great service and support.,2021-03-15,2020-12-23
498.21769173505106,669.837853325926,900.300983280222,461.8339446372357,772.9289383146587,324.82421062972344,138.34304219640615,862.3850709969864,Female,Yes,Medium,Green,TypeA,Group2,Loved the experience!,Great service and support.,Customer support resolved my issue.,Delivery was fast and reliable.,2021-10-18,2020-09-26
512.0187738008408,216.04652569813115,621.9300531813,540.5514301497064,527.7403683814974,71.1312476053004,946.9782546207456,453.89258416607856,Female,Yes,Low,Yellow,TypeB,Group2,Great service and support.,Great service and support.,Not satisfied with the product.,Loved the experience!,2020-06-07,2022-03-20
325.05916116333367,94.0813625739494,497.9259631800228,738.4150687980954,944.8606875980757,-10.399049628679236,663.3860035253674,407.21793281218686,Female,No,High,Yellow,TypeB,Group1,Not satisfied with the product.,Customer support resolved my issue.,Customer support resolved my issue.,Not satisfied with the product.,2022-04-20,2020-02-26
775.5458334410096,882.957463775314,0.9955834006665523,637.3209511735959,962.2755360046303,995.7830169916342,896.8041507877342,713.6185201901473,Female,Yes,Medium,Red,TypeA,Group2,Customer support resolved my issue.,Highly recommended.,Customer support resolved my issue.,"Average quality, okay for price.",2021-06-18,2021-02-20
325.9190617818101,291.64215038685984,285.47821854839356,948.8648509399835,754.4198022163218,180.83296132050518,746.534559882644,505.6249270899164,Male,Yes,High,Blue,TypeC,Group1,Highly recommended.,Highly recommended.,Not satisfied with the product.,Will not buy again.,2022-01-15,2022-01-30
507.1278659929228,659.7776259685237,19.19805803259237,664.4560713251549,416.95125401507056,-52.27015367161573,828.4865364139732,33.56401276145061,Male,Yes,High,Green,TypeB,Group2,Delivery was fast and reliable.,Price is too high for quality.,Not satisfied with the product.,Will not buy again.,2020-09-25,2022-06-05
93.52029170850453,981.4438382770722,25.98617292750073,622.4994350293684,303.3016692786925,710.801747736703,689.2188204440824,649.9976544894339,Male,No,Low,Red,TypeA,Group1,Great service and support.,Delivery was fast and reliable.,"Average quality, okay for price.",Not satisfied with the product.,2021-10-20,2021-01-02
311.7411719542969,782.076385856811,180.84368934746533,602.6234087921393,794.7621476474897,660.3576262728766,964.6897726535819,547.9908173699973,Male,Yes,Low,Blue,TypeC,Group1,Loved the experience!,Loved the experience!,Price is too high for quality.,Price is too high for quality.,2020-02-13,2021-10-20
530.6033323475781,208.5809865305665,315.806627086562,581.3770817438224,455.30299642647765,365.3634891456725,-27.3351331753262,847.1455213873737,Female,No,High,Blue,TypeB,Group2,Loved the experience!,Customer support resolved my issue.,Great service and support.,Not satisfied with the product.,2020-06-05,2020-05-06
845.5341498028887,681.204948433245,489.32087039040954,821.3315558927068,617.3797438491721,213.93476289177096,288.0297971283077,266.35462206143353,Female,No,Low,Red,TypeB,Group2,Not satisfied with the product.,Customer support resolved my issue.,Customer support resolved my issue.,Will not buy again.,2021-09-26,2022-04-08
668.7228692071336,613.6418703059339,367.7797824869902,813.0519219079489,230.84085495435406,397.94780814180007,673.3958802939259,57.14138459717217,Male,Yes,Low,Yellow,TypeA,Group2,Great service and support.,Customer support resolved my issue.,"Average quality, okay for price.","Average quality, okay for price.",2021-07-01,2020-01-15
350.5033395094597,771.1709810894764,155.46367153104225,703.8493435413914,59.8868366054684,533.7664956598985,532.1442234690643,196.48633088194092,Male,No,High,Green,TypeA,Group1,Delivery was fast and reliable.,"Average quality, okay for price.","Average quality, okay for price.","Average quality, okay for price.",2021-01-24,2021-05-17
851.5564062596816,238.86040170932532,219.68776655587277,202.8563080063013,824.877939207273,545.1565326200025,222.30087100237665,174.04092733772285,Male,Yes,Low,Red,TypeA,Group2,Price is too high for quality.,Customer support resolved my issue.,Not satisfied with the product.,Not satisfied with the product.,2021-05-08,2021-10-22
592.8600393161227,593.5896729933825,165.27015805336137,937.7295803845831,37.55946738753508,82.74116005082125,135.47496680712217,460.2666081372977,Female,Yes,Medium,Yellow,TypeA,Group2,Delivery was fast and reliable.,Customer support resolved my issue.,Great service and support.,"Average quality, okay for price.",2022-03-31,2021-06-21
200.9540063784922,595.7121558006337,848.7109311699083,727.2521609180046,69.79513685593142,868.9494180039926,283.75173632307786,582.0524948890644,Female,Yes,Low,Blue,TypeC,Group1,Price is too high for quality.,Highly recommended.,Highly recommended.,Not satisfied with the product.,2020-02-21,2022-01-01
602.1206369176997,1000.9187995040934,127.9182671389875,753.9483883359743,329.65992329010555,696.972124118464,382.5892665811433,1027.9918358294299,Male,Yes,High,Yellow,TypeC,Group2,Delivery was fast and reliable.,Price is too high for quality.,Great service and support.,Delivery was fast and reliable.,2022-02-28,2020-01-22
581.2672278852185,944.2808777228191,713.9794928423283,630.5418091938193,328.14552115056165,793.5002932121112,810.4869192203427,449.1415220288864,Female,Yes,Low,Yellow,TypeA,Group2,Customer support resolved my issue.,Price is too high for quality.,Highly recommended.,Loved the experience!,2020-09-18,2022-02-28
631.1378434546828,301.2074439067542,569.7102193625158,579.2036246165222,788.0985010530893,851.0206005235576,259.04268831938913,311.82775817235233,Male,Yes,Medium,Green,TypeC,Group1,Loved the experience!,Customer support resolved my issue.,"Average quality, okay for price.",Highly recommended.,2021-03-03,2021-11-08
364.1069299391224,134.39269169503166,439.82110887229646,415.7410756403443,445.7334242223156,990.8824826426676,473.3390727674945,471.32445393414264,Male,Yes,Low,Red,TypeB,Group1,Not satisfied with the product.,Not satisfied with the product.,Customer support resolved my issue.,Not satisfied with the product.,2020-10-27,2021-10-29
739.6203084078161,847.2740614624656,489.8232510517529,1036.0191347084867,748.0835121782172,336.6993987231459,287.31471818205523,615.0449819269788,Male,Yes,High,Green,TypeB,Group2,"Average quality, okay for price.",Customer support resolved my issue.,Highly recommended.,Loved the experience!,2022-07-20,2021-03-17
505.16314511001906,487.87169898495665,640.7341818515849,742.3274487291167,573.2827824505096,395.4614479259439,834.0794585602163,764.8129167896548,Female,No,Low,Yellow,TypeC,Group1,Will not buy again.,"Average quality, okay for price.",Will not buy again.,"Average quality, okay for price.",2021-02-07,2020-04-26
864.7304443437679,590.3798421703027,622.1487116526218,755.3551043934299,441.40392447970777,305.62614308518783,968.6387337186661,442.1933905207945,Female,No,Low,Yellow,TypeC,Group1,Will not buy again.,Delivery was fast and reliable.,Not satisfied with the product.,Not satisfied with the product.,2021-05-23,2020-11-14
47.33208995417555,854.1430817153112,705.4060297181055,782.6441861093136,282.9162881290476,851.4228413188767,6.108804723982221,1.4734667199074707,Female,Yes,Low,Red,TypeC,Group1,Highly recommended.,Price is too high for quality.,Price is too high for quality.,Delivery was fast and reliable.,2021-01-01,2021-04-27
271.46393898021387,931.6590180762278,625.0316945577376,323.50142993898305,579.4133477424092,670.7602937041156,499.981047003958,200.1886309191122,Male,No,Low,Green,TypeA,Group1,Delivery was fast and reliable.,Customer support resolved my issue.,Loved the experience!,Will not buy again.,2021-04-27,2021-04-26
295.61080181036425,462.6366726769645,772.2151700574753,246.95288345210943,886.9560142075712,229.2585459043081,21.7939154499121,449.83744350435245,Female,Yes,Medium,Green,TypeB,Group1,Customer support resolved my issue.,Loved the experience!,Customer support resolved my issue.,Not satisfied with the product.,2020-03-22,2021-04-03
145.3048163193015,916.2592966216775,546.2517234767163,614.5253568506674,122.27360070354702,121.11119841086136,836.1514648919502,868.0341514534407,Female,No,Medium,Green,TypeB,Group1,Loved the experience!,Customer support resolved my issue.,Customer support resolved my issue.,Will not buy again.,2021-03-28,2020-08-02
798.9351032135364,703.3148688736866,739.2196375767553,186.81135516017176,928.6636389778852,287.0256542087791,704.9577232944357,175.534507352765,Female,Yes,Medium,Blue,TypeA,Group2,Highly recommended.,"Average quality, okay for price.",Price is too high for quality.,Delivery was fast and reliable.,2022-04-27,2022-05-17
416.1115695000895,37.63026501596074,824.8361369357814,506.4928857674343,365.45987496154464,30.943748019739047,414.99736403964624,975.5431561603343,Male,Yes,High,Blue,TypeA,Group1,Not satisfied with the product.,Price is too high for quality.,Will not buy again.,Delivery was fast and reliable.,2020-06-15,2020-01-02
885.8338034328319,77.4080587502258,-7.137793060989253,543.7240353167839,114.23078190786661,-15.758850351528409,413.97604244413264,373.9421979457076,Female,No,Low,Blue,TypeA,Group1,Delivery was fast and reliable.,Loved the experience!,Will not buy again.,Customer support resolved my issue.,2022-03-25,2021-05-07
344.837941021189,839.3847594432666,743.0704071499175,584.0588575912807,786.1083885566985,971.8061399613736,967.8480476818545,245.57148499734402,Male,Yes,Medium,Green,TypeC,Group1,Great service and support.,Customer support resolved my issue.,"Average quality, okay for price.",Great service and support.,2021-12-30,2022-03-15
609.0075327233865,540.8385946538801,245.056393418199,832.8660125375704,794.1345421852718,515.3852503346428,291.56590505524184,956.3146639985165,Female,Yes,Low,Red,TypeB,Group2,Great service and support.,Delivery was fast and reliable.,Price is too high for quality.,Delivery was fast and reliable.,2022-07-04,2022-03-08
190.58271252893235,778.6840680861756,982.1438973335557,171.89255167518817,757.8386298419625,148.81744530426377,425.20278669574964,475.97800327311,Female,No,Low,Yellow,TypeC,Group2,Loved the experience!,Will not buy again.,Loved the experience!,Will not buy again.,2022-09-04,2020-04-16
630.3796937009101,842.6939445872858,835.0121723084196,331.06336901428097,523.7730471020118,536.5344245270018,738.3548565966315,466.5231968982928,Male,No,High,Blue,TypeB,Group1,Loved the experience!,Loved the experience!,Will not buy again.,"Average quality, okay for price.",2022-08-22,2021-06-09
278.2439070242657,1001.3846505890821,471.0688915701819,212.90184625514536,368.83067822924966,661.2816210596701,872.1222358962015,329.25028067118416,Female,Yes,High,Yellow,TypeA,Group2,Delivery was fast and reliable.,Great service and support.,Not satisfied with the product.,"Average quality, okay for price.",2022-02-09,2021-03-05
972.3846305124189,659.2343780259566,382.8328885158307,861.9025876801251,402.6588788464797,78.27518673906528,493.5917754421936,624.561204158545,Male,Yes,High,Red,TypeA,Group2,Highly recommended.,Will not buy again.,Will not buy again.,Will not buy again.,2020-12-27,2022-01-17
766.8096836437393,-42.85174084795616,286.2900324186626,745.0862375987214,779.2399337923803,900.6371948050237,199.84952390056202,870.0961075349059,Female,Yes,High,Blue,TypeB,Group1,Will not buy again.,Customer support resolved my issue.,Not satisfied with the product.,Price is too high for quality.,2020-11-04,2020-10-01
292.8367996940051,745.5192784000094,553.0068612758757,659.2252855084347,911.5216840451272,-108.8832194336369,304.1716089772804,1047.8290943393458,Male,No,High,Red,TypeB,Group1,Delivery was fast and reliable.,Great service and support.,Price is too high for quality.,Delivery was fast and reliable.,2020-04-28,2022-05-22
571.1263811291161,10.962292940272917,913.4232513291569,142.98271019247449,676.7994786078442,768.307157010723,213.13749986084426,691.8285861034219,Female,Yes,High,Yellow,TypeB,Group2,Price is too high for quality.,Great service and support.,Will not buy again.,Highly recommended.,2020-04-30,2021-06-01
177.6848856550247,639.8967868581595,-28.260553300380963,139.16653825262165,1036.0096892370598,353.2694804225889,540.8250969224869,481.3376739499358,Male,Yes,Low,Green,TypeA,Group1,Will not buy again.,Customer support resolved my issue.,Customer support resolved my issue.,Will not buy again.,2020-04-20,2021-08-04
574.2563264456254,295.31856467766386,-51.529933854189316,320.89124195478996,440.0972429847783,765.2883510925905,955.8066668359921,866.7629604820297,Male,No,High,Blue,TypeA,Group1,Will not buy again.,Will not buy again.,Will not buy again.,Customer support resolved my issue.,2021-11-15,2022-05-23
-21.560019524030224,542.8225917843536,339.4116377151719,644.5797994350352,329.0506193612043,5.771373443320336,600.3676829947578,876.9055831098244,Male,Yes,High,Green,TypeB,Group1,Will not buy again.,Highly recommended.,"Average quality, okay for price.",Not satisfied with the product.,2021-05-27,2022-09-17
498.4250520630825,962.2525150274582,22.827935671693993,856.5655422316643,193.5203892468579,149.93824200725427,315.59334541308857,1034.7790076427148,Female,No,High,Green,TypeC,Group1,Price is too high for quality.,Delivery was fast and reliable.,Highly recommended.,Customer support resolved my issue.,2021-06-14,2020-09-21
388.76113797505684,495.223851785307,24.693258308065268,982.3581450518627,937.4613409797674,934.3683015707887,377.0766313865038,410.73819269833024,Female,No,High,Yellow,TypeA,Group1,Delivery was fast and reliable.,"Average quality, okay for price.",Customer support resolved my issue.,"Average quality, okay for price.",2022-05-02,2022-07-23
25.707662604763186,334.25961140867923,958.5831981291624,704.4656987589178,413.80017253667563,851.23436897468,135.3148703533141,416.67975714778333,Female,No,Low,Green,TypeB,Group2,Loved the experience!,Customer support resolved my issue.,Delivery was fast and reliable.,Customer support resolved my issue.,2020-11-25,2020-05-15
892.0349863246058,649.2487990760221,744.3848248492653,272.0023224010487,749.187196272958,326.57342026663684,989.4731219001571,50.55266792232725,Male,No,High,Yellow,TypeB,Group2,Highly recommended.,Highly recommended.,Highly recommended.,Price is too high for quality.,2021-05-28,2020-07-09
164.08877055930017,24.102989556550973,869.072509873125,284.93262900890807,880.0236029995087,95.4970687990398,75.49257956462182,805.9040471677478,Male,No,Medium,Yellow,TypeC,Group1,Not satisfied with the product.,Delivery was fast and reliable.,Delivery was fast and reliable.,Price is too high for quality.,2021-10-08,2022-01-21
949.4190975051428,840.6337277938774,916.1959371561614,341.52475399454386,472.3820792802111,968.773810323564,809.3307516426548,314.1413699140931,Female,Yes,Low,Red,TypeC,Group2,Loved the experience!,Delivery was fast and reliable.,Loved the experience!,Loved the experience!,2020-03-13,2020-10-07
378.07670604783925,1011.2986577035679,54.641448317622356,552.5030632240197,841.4786369720088,923.4147916724417,978.95276833002,678.0289627221487,Female,No,High,Yellow,TypeC,Group1,Great service and support.,Will not buy again.,Delivery was fast and reliable.,Not satisfied with the product.,2021-06-14,2022-01-17
643.9508622146418,1070.454241403596,709.8279603421992,288.0986702539758,859.9929875513087,696.0152554407476,54.13855952070031,727.9321449196475,Female,No,Medium,Green,TypeB,Group2,Highly recommended.,Great service and support.,"Average quality, okay for price.",Price is too high for quality.,2021-05-16,2022-06-27
137.8497680949631,710.9618066779524,451.03785189051433,742.9261806454276,732.4419507996507,835.3088289663459,217.71559812901927,898.4684323973553,Female,No,High,Green,TypeA,Group2,Not satisfied with the product.,"Average quality, okay for price.","Average quality, okay for price.",Price is too high for quality.,2022-08-21,2020-05-27
550.4119958191734,99.00362982366124,-22.094044824033233,714.0609114406788,722.5479236402507,1002.37023536939,183.16605637602112,176.62808543327893,Female,Yes,Low,Red,TypeB,Group1,Will not buy again.,Price is too high for quality.,Great service and support.,Delivery was fast and reliable.,2020-09-17,2020-08-22
949.5011813278667,678.4799151325449,938.3157265673595,941.8698586872613,163.55987277474358,663.4549442621312,470.1344082791559,468.55602336655016,Male,No,Low,Green,TypeB,Group2,Delivery was fast and reliable.,Delivery was fast and reliable.,Will not buy again.,Price is too high for quality.,2021-06-21,2021-08-29
342.66290242264967,823.9874218837499,782.839455939137,553.2690600244425,70.92432443649169,269.017540942691,683.3225114721228,552.2922118686389,Male,Yes,Low,Blue,TypeA,Group2,Great service and support.,Price is too high for quality.,Great service and support.,Will not buy again.,2020-03-18,2020-10-05
772.6517615475466,345.74215149345866,950.1012761863642,971.4948237305639,521.5467537995377,214.9368544385979,671.8666753851078,328.8208928762638,Female,No,Low,Green,TypeB,Group2,Highly recommended.,Great service and support.,Customer support resolved my issue.,"Average quality, okay for price.",2020-04-22,2021-02-26
14.36539035943214,268.4320458194304,766.8758291416138,102.11130552451932,994.1996440881661,553.0295736772888,841.878463445608,520.5520062429484,Female,No,Low,Blue,TypeB,Group2,Delivery was fast and reliable.,Delivery was fast and reliable.,Price is too high for quality.,Loved the experience!,2020-02-29,2021-08-28
535.8912976424265,904.4400788547512,691.2845099060356,676.2506355279844,211.06802902142135,839.4795519496035,805.4090479081179,833.3717600890143,Male,No,Medium,Blue,TypeA,Group1,Not satisfied with the product.,"Average quality, okay for price.",Loved the experience!,Delivery was fast and reliable.,2020-11-12,2021-09-28
232.05308819668352,232.21711687915376,901.0909199070915,396.37827559226827,723.4448061218012,129.63481679853473,808.3838000121996,598.0148780129238,Female,No,Medium,Red,TypeA,Group2,Delivery was fast and reliable.,Will not buy again.,Great service and support.,Will not buy again.,2021-04-04,2021-10-19
922.4628329155271,591.8789469384418,703.9293117991905,862.0197266131512,64.58349189510659,390.6909555844033,617.2012310514908,389.9013078267402,Male,No,Medium,Red,TypeC,Group2,Great service and support.,Will not buy again.,Highly recommended.,Customer support resolved my issue.,2021-04-10,2022-03-06
607.0816027951627,92.40617813057256,435.31801042416015,211.2779946722674,379.12494510428576,166.41112495054998,848.9633181266948,614.267692666664,Male,No,Low,Yellow,TypeC,Group2,Price is too high for quality.,Customer support resolved my issue.,Highly recommended.,Loved the experience!,2020-07-21,2020-04-15
877.1866525259472,967.9620869154816,711.5067329341439,2.030001350435814,12.246033084259308,707.5652091876958,959.3225008822826,612.8471754529348,Female,No,Low,Blue,TypeA,Group2,Loved the experience!,Customer support resolved my issue.,Customer support resolved my issue.,Loved the experience!,2022-06-21,2021-02-07
753.8408451190245,825.0465586138731,324.40455779232866,863.1169161943269,858.8399719336708,469.5708956896789,557.3270432857189,812.663774507955,Male,No,High,Blue,TypeB,Group2,"Average quality, okay for price.",Customer support resolved my issue.,Loved the experience!,Not satisfied with the product.,2020-09-11,2020-11-17
831.6255035748193,930.8759638498988,475.0151558656828,726.7169998405055,238.0715723133307,951.6681678416738,631.1647581076666,1043.5690634068176,Female,Yes,Low,Yellow,TypeC,Group2,Loved the experience!,Price is too high for quality.,Loved the experience!,Great service and support.,2020-12-01,2022-02-18
814.9211008957689,295.6460120438782,662.0081746920293,639.660707703636,608.9083343148707,431.3725671741598,569.3655419247157,759.4058866805692,Male,Yes,Medium,Green,TypeB,Group1,"Average quality, okay for price.",Loved the experience!,Not satisfied with the product.,Loved the experience!,2022-04-06,2020-08-14
238.91473400239568,332.21285695135236,671.4717607409708,541.121756016124,142.98038724574175,896.0804707171026,625.6616112086798,346.7411014572272,Female,Yes,Low,Green,TypeC,Group1,Great service and support.,Not satisfied with the product.,Will not buy again.,Highly recommended.,2021-06-23,2021-05-16
74.8861890067625,981.681738806571,435.3730286975399,708.1612510219677,802.480933225943,277.6271224330568,105.53384697456184,96.9687533586449,Female,No,High,Green,TypeB,Group2,Will not buy again.,Will not buy again.,Highly recommended.,Delivery was fast and reliable.,2022-05-23,2022-08-25
356.43345743186785,265.66169958756,269.35114945463664,559.7853247881508,338.7954976213856,296.8847005050217,314.96190417698347,856.2896854011238,Female,No,High,Yellow,TypeA,Group1,"Average quality, okay for price.",Will not buy again.,Great service and support.,Not satisfied with the product.,2022-03-11,2020-05-07
-5.817560960782444,348.61000303422,1026.1185441439593,96.18439144966081,-73.98854869199019,817.4981212945336,883.9543343913203,841.6039706316466,Male,Yes,Low,Yellow,TypeB,Group2,Will not buy again.,Highly recommended.,Will not buy again.,Will not buy again.,2022-08-08,2022-06-18
901.4246093286877,844.698468643215,68.38365411259396,446.401655665435,920.8724997059879,809.7363661380745,5.431223521423847,776.3057960943539,Female,Yes,High,Green,TypeB,Group1,Loved the experience!,Will not buy again.,Customer support resolved my issue.,Highly recommended.,2020-10-03,2021-06-17
60.569244087246965,280.65817929099046,461.11786786957157,447.1475320490261,21.49057444973131,684.0539793989108,926.9817357598224,1004.7188748033481,Male,No,High,Red,TypeB,Group1,Loved the experience!,Customer support resolved my issue.,Loved the experience!,Not satisfied with the product.,2020-11-03,2021-01-23
157.34118315234045,878.4108093217937,619.7780008473526,445.5368928075216,645.3768309371453,650.5919602974467,297.76695567570306,499.3195062106091,Female,Yes,Medium,Red,TypeA,Group1,Great service and support.,Customer support resolved my issue.,Price is too high for quality.,Price is too high for quality.,2020-10-25,2020-02-14
437.05079425717446,537.490184296821,345.3886036301098,-34.40345292400181,472.75404854782516,825.4349540117072,292.2558468480763,292.6216757364468,Male,Yes,Low,Green,TypeC,Group2,Price is too high for quality.,Delivery was fast and reliable.,Loved the experience!,"Average quality, okay for price.",2021-02-15,2020-02-17
545.0244668203659,884.2728221319542,720.9321408021866,143.54379532536126,90.24951898232823,674.6032297679054,478.36667085389945,57.86580581408981,Female,Yes,High,Red,TypeA,Group2,Will not buy again.,Delivery was fast and reliable.,Highly recommended.,Price is too high for quality.,2021-01-29,2021-01-21
662.8447924822955,302.3957757152315,885.4437431588298,336.5150211017514,576.7798763466445,957.5284928151129,593.5805095008548,205.626071507862,Male,Yes,Low,Yellow,TypeB,Group2,Will not buy again.,Will not buy again.,Customer support resolved my issue.,Delivery was fast and reliable.,2020-12-23,2021-07-15
707.1868647325992,840.0365228434368,529.5894883097183,226.06355336610608,248.1012625382292,441.06810332309846,845.7890239656762,746.078921750912,Female,Yes,High,Red,TypeA,Group2,Great service and support.,Price is too high for quality.,Will not buy again.,Highly recommended.,2022-01-01,2021-03-22
980.4800389676226,226.70860749078224,555.6119151314614,699.310681262264,385.61298285947163,527.220795190852,417.5659798644855,80.78802542446796,Female,No,Medium,Blue,TypeC,Group2,Loved the experience!,Loved the experience!,Highly recommended.,Customer support resolved my issue.,2021-09-18,2021-12-03
78.66641462782934,-11.37729075806677,775.8130421502699,574.2287654684839,934.2901487143777,582.4490352987227,731.9290573172624,590.6218261071413,Male,No,Low,Blue,TypeC,Group2,Not satisfied with the product.,Delivery was fast and reliable.,Customer support resolved my issue.,Customer support resolved my issue.,2020-04-07,2020-08-20
96.87158390999595,329.2690257950756,927.3131007575874,235.29995677162265,870.2439923290881,539.3768161074478,38.08554549964923,130.0060321933596,Male,Yes,Low,Green,TypeB,Group1,"Average quality, okay for price.",Loved the experience!,Great service and support.,Price is too high for quality.,2021-01-25,2021-03-25
927.6784946479527,655.6101879098795,678.4325397713419,698.0946315830183,307.4613968419031,268.0742500750299,157.3902419303558,748.6311917993952,Female,No,Low,Blue,TypeB,Group1,Price is too high for quality.,Customer support resolved my issue.,"Average quality, okay for price.",Will not buy again.,2022-09-24,2021-11-02
679.0291365022648,207.64055739211815,822.8247068795464,893.9251348393806,-15.356093536262087,575.3551160271757,202.8871607281195,355.10502727991314,Female,No,Low,Red,TypeC,Group1,Loved the experience!,Highly recommended.,Loved the experience!,Great service and support.,2021-06-14,2022-09-01
849.9633350618699,780.2553375876178,775.3808702999548,487.2293615114966,149.7473736516362,246.76789013079113,675.7006128506412,630.4298164108666,Male,Yes,Low,Red,TypeA,Group2,Not satisfied with the product.,Not satisfied with the product.,Loved the experience!,Delivery was fast and reliable.,2021-12-19,2021-03-29
171.52215728239386,-4.846694658453124,536.2999594758242,132.01563045655496,60.61503563159732,799.3958376571345,888.4335859907615,482.0408236344576,Female,No,Low,Red,TypeA,Group1,Price is too high for quality.,Price is too high for quality.,Price is too high for quality.,"Average quality, okay for price.",2021-10-04,2020-07-26
520.8563987986629,888.5353434343909,92.71833351836322,99.50157322445028,98.25570302607908,803.4634644219996,148.19477084978882,121.90130469685819,Female,No,Medium,Red,TypeA,Group1,Customer support resolved my issue.,Great service and support.,Price is too high for quality.,Loved the experience!,2022-01-19,2021-09-14
636.8831031889729,621.0531145754727,131.92360012184693,202.21410871055235,374.36332129539016,45.142918351527854,675.015979176384,624.4145472310586,Male,No,Medium,Blue,TypeC,Group1,"Average quality, okay for price.",Loved the experience!,"Average quality, okay for price.",Will not buy again.,2020-06-02,2020-03-30
559.0886917818032,1022.4723351499559,293.55273881160076,338.0282655438405,339.7427858757397,663.1849288854374,96.48556819928612,348.0336990832203,Male,No,High,Yellow,TypeB,Group2,Will not buy again.,Price is too high for quality.,"Average quality, okay for price.","Average quality, okay for price.",2020-11-05,2022-03-14
868.3621103441751,558.7940918778153,312.79474617200117,799.8794034142331,516.7760774834804,226.610354433453,595.531089174325,961.5961277531569,Male,Yes,Low,Green,TypeA,Group1,Loved the experience!,Great service and support.,Will not buy again.,Will not buy again.,2021-01-26,2022-09-25
812.7461064216004,95.22565679144209,1023.763128111341,7.458143267197135,736.4841446660686,575.0440946946003,550.5648309366559,160.92107353985088,Male,No,High,Green,TypeA,Group2,"Average quality, okay for price.","Average quality, okay for price.",Loved the experience!,Highly recommended.,2020-07-16,2022-02-09
452.3671359109621,532.3457048894735,714.5249847801051,551.8743567929563,322.780260755666,567.9971425049027,462.2405428067489,697.2378014178898,Male,No,Medium,Red,TypeB,Group2,Will not buy again.,Will not buy again.,Customer support resolved my issue.,Highly recommended.,2021-12-24,2021-08-25
298.1268926645692,925.2339062626047,950.7718515459749,557.715505576284,604.6766982611772,407.62205433291194,968.5607366656852,790.901562391536,Female,No,Medium,Blue,TypeC,Group2,Loved the experience!,Customer support resolved my issue.,Will not buy again.,Loved the experience!,2021-05-23,2021-10-16
350.50459969016754,-32.045393875630474,130.51779990450513,691.4504279214268,660.387017111565,423.2936333627356,783.991020139044,452.7823375963036,Female,Yes,Medium,Yellow,TypeC,Group1,Not satisfied with the product.,Customer support resolved my issue.,Price is too high for quality.,"Average quality, okay for price.",2022-06-24,2022-03-03
757.3439232188693,197.10519916453225,901.2114912673447,136.2764131154185,861.6110759109046,84.79730018299175,648.551838788282,377.7348248810398,Male,Yes,Low,Blue,TypeA,Group1,Not satisfied with the product.,Not satisfied with the product.,Great service and support.,Delivery was fast and reliable.,2022-07-16,2021-08-23
